time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.20778391949223982,0.3167119073599812,13.835783257496118,0.1534079453040169,6.242885605277202,0.0,0.36322936851368204,0.7938695594722327,3.803569319736085,0.21509470999572256,-0.02802759916319012,0.0,418.6626977856044,420.08459631619843,418.439116943033,418.9207176308598
1.8600000000000012,0.23021459869822822,0.36678112743310365,14.061866924856464,0.16605823437048972,6.241134242399493,0.0,0.384599069879414,0.8761094581801582,3.732570129205786,0.2005888356768637,-0.03162007741428649,0.0,397.35862556205893,397.02876155803506,397.6444869270722,396.3627328881215
1.9200000000000013,0.25399665504928043,0.4221411825032255,14.284621156966603,0.177652841129329,6.23933972634817,0.0,0.40828929093400335,0.9701956487244899,3.6924627532733103,0.1715631688996724,-0.026688877722418108,0.0,406.91094338653465,407.3518087889161,410.0612850142105,407.51364973955435
1.9800000000000013,0.2794011960058843,0.4840266135181458,14.508772247064536,0.1880561977604529,6.237424856465523,0.0,0.4386858572854779,1.0936090609329434,3.7786729333452946,0.17680724631517136,-0.04522718505360879,0.0,451.0130914868924,449.5128018111692,449.6073163075675,450.0604786868433
2.0400000000000014,0.3066939732810392,0.5536137299411332,14.738506400183418,0.1991252814450668,6.234815313510753,0.0,0.4713269276339877,1.2269714431233794,3.878463933679409,0.19656598166914985,-0.04023171187329476,0.0,455.788934128576,456.1870155123862,454.3268568820751,455.94010518360716
2.1000000000000014,0.3358809844041606,0.6309507954575515,14.971818476383817,0.2112083959270592,6.232374072256601,0.0,0.5017856207092172,1.35195590273388,3.898193639202388,0.2095944666654851,-0.04161431862981147,0.0,431.31123711352666,431.19352305364816,430.7122595365896,431.85367378459745
2.1600000000000015,0.36708676164446674,0.7166086827031385,15.209043493308432,0.22358948777506704,6.229551056643761,0.0,0.5386551856653943,1.504465660938235,4.00848228840204,0.19893035382668292,-0.06107322859881684,0.0,461.7203866951234,460.1811750113028,461.9885527968758,461.1869123764292
2.2200000000000015,0.40050950930306745,0.811422738142482,15.451748828853004,0.2353520291837503,6.2256276184066515,0.0,0.5757902937160309,1.6570426314011744,4.080989110853372,0.18954223420578972,-0.075836996166232,0.0,451.9375745480223,450.7427383324677,451.29857846647576,450.57698280066336
2.2800000000000016,0.436249646965284,0.915643642251323,15.69885361579546,0.24704423041715895,6.220731725712373,0.0,0.6159916915762795,1.8179800238183816,4.1550830107709,0.2038128959452291,-0.09675963119720762,0.0,454.08869054947024,452.40153235813636,452.5289403721641,453.71234578704855
2.3400000000000016,0.4746087743388476,1.0301460893014822,15.951898565009973,0.25934426860579585,6.214559000433091,0.0,0.6632462628959109,1.999847854423057,4.278692549729438,0.2072723894420079,-0.11936147272949207,0.0,470.3455510617002,468.5827689906755,471.0891291159802,471.3952107716866
2.4000000000000017,0.5157145984889522,1.1549661567179876,16.209110393057493,0.27163593751947435,6.20735383368115,0.0,0.7075914811473359,2.161806171113211,4.294409265720641,0.19955072704730248,-0.12157477023011934,0.0,438.6741650559813,438.4770995570592,438.07531057015905,437.47456518686937
2.4600000000000017,0.5595359931420907,1.2894341702653769,16.466192368985975,0.2830141147866545,6.199675227099458,0.0,0.7537579208287503,2.3213660909902063,4.274502235934448,0.1456654565129391,-0.14555642567508267,0.0,428.1463699320742,426.0846328139562,430.3718440021608,425.8196213426243
2.520000000000002,0.6059388355233617,1.4325634653023502,16.71831611755551,0.2915587309405643,6.190704465471974,0.0,0.7936389980671548,2.450214996827951,4.129766814610691,0.1349518287715516,-0.15889721958314804,0.0,384.08000899179814,382.7872943222402,384.38394982515246,383.3894719922616
2.580000000000002,0.6557041700025323,1.5860996687053583,16.970258963653297,0.29983362551845794,6.180902227885241,0.0,0.8662024362745693,2.6681908922718103,4.26712768666799,0.14325964680293624,-0.17427376681569298,0.0,479.43646609809457,478.2430510472463,479.6233998986971,480.2700441417834
2.640000000000002,0.7101142986986495,1.753061286640304,17.230958311206695,0.3091528850062133,6.17058150095399,0.0,0.9485535059739131,2.8977764381256073,4.421447437029361,0.1723614866373137,-0.167839926515724,0.0,486.93524923255995,487.390777011181,485.9708868827758,488.16747774041727
2.700000000000002,0.769414727599352,1.9332197695575248,17.498431608115723,0.31946052256820234,6.160943857751178,0.0,1.0290500686676491,3.1081881110882215,4.493226315437485,0.17063573953166591,-0.14913477833692745,0.0,463.84156475128225,465.2848230750632,464.40046883439334,464.2920123036003
2.760000000000002,0.8335468735248075,2.125692171174126,17.768646504938033,0.3291430116689318,6.151748333562198,0.0,1.1094793537808354,3.3081946998945737,4.513069806864754,0.1270853965397907,-0.1631260258426639,0.0,450.9238877457961,449.7700041222543,451.3459283936533,447.8397481268515
2.820000000000002,0.9031063438874197,2.331330889495436,18.042961284828607,0.3368547351327713,6.141820489601907,0.0,1.2101126955024488,3.546750318634749,4.6293991353423944,0.13126676294941345,-0.1705986099379596,0.0,483.7338667768878,483.14696229325426,481.83955637876767,482.16928201526486
2.880000000000002,0.9781362765439205,2.549598630574164,18.319008992444566,0.34476990674748276,6.131928221870661,0.0,1.2916907101990323,3.7292579503346857,4.571729043481451,0.1331927491246455,-0.1553642829233486,0.0,427.3847386292678,428.65419017464694,428.6740643134333,428.8544075101014
2.940000000000002,1.058826177055056,2.780239010254734,18.595210233493535,0.3533030740553258,6.122488698395998,0.0,1.3987929971677815,3.9591009841334923,4.633791094028899,0.1559423991508287,-0.16156233929768155,0.0,470.4553010419938,469.95305708806495,468.3104173590509,470.0942219621214
3.000000000000002,1.1456334488358744,3.0237389391647516,18.872171940659104,0.36274496437329695,6.113534590289564,0.0,1.4955181501339023,4.158036078468287,4.597550120962945,0.16006451672862212,-0.1319252739291127,0.0,437.77137890993055,440.2090661624371,440.1491629093484,440.5139393398018
3.0600000000000023,1.2387799465390386,3.280092553070496,19.148968158229255,0.37198389138178634,6.106034101671906,0.0,1.6099689338483116,4.387494094159027,4.627853909584722,0.13764914296844913,-0.11389524587049782,0.0,462.9916890460775,464.39462339669035,464.6846892768468,462.9448371733988
3.1200000000000023,1.3387714662413885,3.550010270804481,19.426653758481805,0.3804681367313263,6.099051416945855,0.0,1.7235943604730157,4.610067410243844,4.627394995091962,0.14801117838251582,-0.12186849650391143,0.0,455.7440688567591,455.09438755738717,456.1251451842687,456.9700271188945
3.1800000000000024,1.4454660271442745,3.832907398946442,19.703028675635352,0.38886224364510724,6.09152952445746,0.0,1.8334337219493004,4.820173606639775,4.5843564630707165,0.11415819458037363,-0.13347161227969467,0.0,443.46506461703507,442.4962595186704,445.63248118083675,442.87346090639215
3.2400000000000024,1.5588829453074486,4.128501561036502,19.976764004199755,0.39610276093923247,6.0839248685044325,0.0,1.947698485443574,5.0331325403539235,4.539454155805771,0.13126084513809996,-0.11588054327893124,0.0,443.48708997632866,444.91508059581196,444.37054918491134,445.78355582292187
3.3000000000000025,1.6795310153833112,4.437420992902949,20.248874870962453,0.40368970331865217,6.077177375125933,0.0,2.0743702889153335,5.264332149388587,4.529931862332876,0.11449422886302935,-0.10637267890419852,0.0,458.36420513607163,459.1085015987897,458.8949505077015,457.57568678895126
3.3600000000000025,1.8078607578121997,4.760220836998332,20.520187763409663,0.4107236697798191,6.071593151351276,0.0,2.2036556794749713,5.495725948065746,4.5129238340057,0.12220900509183545,-0.07479264353300374,0.0,456.46953182195244,458.9757224261961,458.17733163350044,458.8022335574249
3.4200000000000026,1.9449058792435157,5.098583072576135,20.794104767248434,0.4179960196443506,6.066814624167044,0.0,2.3646677526391033,5.782893086872489,4.615919004388828,0.11912208969599333,-0.0917226748218028,0.0,499.6401094746796,498.3995656751143,499.970152551066,499.75662780436556
3.4800000000000026,2.0912519318693423,5.453413629645635,21.072209434267062,0.4249985949490531,6.061518054314966,0.0,2.5137865173226035,6.044693611705288,4.65287460846778,0.11139140138543908,-0.0821510207339078,0.0,480.83405644819806,481.55294106969126,483.0357038652297,482.46321636268766
3.5400000000000027,2.246266904334551,5.823336911616103,21.35095513274405,0.4326295649812293,6.056061857220563,0.0,2.653613705030575,6.286054008968338,4.637592259166874,0.1477345079409215,-0.1211860230759982,0.0,469.2939022065295,466.2460108606557,465.9490297855674,468.7954408879296
3.6000000000000028,2.4084617667098196,6.2054434295673815,21.62359738210187,0.44111454204686495,6.0489238473618805,0.0,2.7533697520032256,6.451162660314895,4.45048141224626,0.1241710935076938,-0.11486546231321744,0.0,407.89898513439095,408.44909998280826,408.5068361975485,406.41976166962814
3.660000000000003,2.5774758337487302,6.598830511110657,21.887790611961726,0.4485188477530526,6.041805291467382,0.0,2.8808537189130585,6.661780705103904,4.35534223213538,0.12182895799648265,-0.12752402083320646,0.0,443.1467748200819,442.0918622086797,442.31359771727705,442.1344996504304
